occurrence_id,source_scope,source_path,line,column,keyword,classification,capability_ids,work_order_refs,reference_refs,classification_reason,source_text
LANG-0218,task-tables,raw/REQUIREMENT_PROOF_LEDGER.csv,137,533,must,mandatory_capability,,,,"The source uses explicit must wording, so the clause is already mandatory and cannot be downgraded to optional.","REQ-061-MISS09,REQ-061,Keep C and FFI-heavy parsers out of core unless all gates pass,https://github.com/FlexNetOS/envctl/issues/414,Easy-to-miss item 9,../envctl/ci/gates/no-c.sh;../envctl/crates/engine/**,../envctl/ci/gates/no-c.sh,cd ../envctl && bash ci/gates/no-c.sh,stdout:req-061-miss09-stdout;stderr:req-061-miss09-stderr,,verified,complete,""Schema-4 detached proof binds this exact command to pinned FlexNetOS/envctl b62669c4e32c8de0407aa51ca3add94d529b50b6 and pinned loop_lib/meta_plugin_protocol dependencies; execution must pass without mutating any checkout."""
LANG-0219,task-tables,raw/REQUIREMENT_PROOF_LEDGER.csv,138,545,must,mandatory_capability,,,,"The source uses explicit must wording, so the clause is already mandatory and cannot be downgraded to optional.","REQ-061-MISS10,REQ-061,Keep external tools as helpers and engine safety as source of truth,https://github.com/FlexNetOS/envctl/issues/414,Easy-to-miss item 10,../envctl/crates/engine/**,../envctl/crates/engine/tests/**,cargo test --manifest-path ../envctl/Cargo.toml -p envctl-engine,stdout:req-061-miss10-stdout;stderr:req-061-miss10-stderr,,verified,complete,""Schema-4 detached proof binds this exact command to pinned FlexNetOS/envctl b62669c4e32c8de0407aa51ca3add94d529b50b6 and pinned loop_lib/meta_plugin_protocol dependencies; execution must pass without mutating any checkout."""
LANG-0220,task-tables,raw/REQUIREMENT_PROOF_LEDGER.csv,139,536,must,mandatory_capability,,,,"The source uses explicit must wording, so the clause is already mandatory and cannot be downgraded to optional.","REQ-061-MISS11,REQ-061,Implement DB and query APIs in the engine rather than CLI sugar,https://github.com/FlexNetOS/envctl/issues/414,Easy-to-miss item 11,../envctl/crates/engine/**,../envctl/crates/engine/tests/**,cargo test --manifest-path ../envctl/Cargo.toml --workspace,stdout:req-061-miss11-stdout;stderr:req-061-miss11-stderr,,verified,complete,""Schema-4 detached proof binds this exact command to pinned FlexNetOS/envctl b62669c4e32c8de0407aa51ca3add94d529b50b6 and pinned loop_lib/meta_plugin_protocol dependencies; execution must pass without mutating any checkout."""
LANG-0221,task-tables,raw/REQUIREMENT_PROOF_LEDGER.csv,140,542,must,mandatory_capability,,,,"The source uses explicit must wording, so the clause is already mandatory and cannot be downgraded to optional.","REQ-061-MISS12,REQ-061,Keep JSON schemas deterministic and expose verifier status for agents,https://github.com/FlexNetOS/envctl/issues/414,Easy-to-miss item 12,../envctl/crates/engine/**,../envctl/crates/engine/tests/**,cargo test --manifest-path ../envctl/Cargo.toml --workspace,stdout:req-061-miss12-stdout;stderr:req-061-miss12-stderr,,verified,complete,""Schema-4 detached proof binds this exact command to pinned FlexNetOS/envctl b62669c4e32c8de0407aa51ca3add94d529b50b6 and pinned loop_lib/meta_plugin_protocol dependencies; execution must pass without mutating any checkout."""
LANG-0222,task-tables,raw/REQUIREMENT_PROOF_LEDGER.csv,141,554,must,mandatory_capability,,,,"The source uses explicit must wording, so the clause is already mandatory and cannot be downgraded to optional.","REQ-061-MISS13,REQ-061,Integrate DB automation with catalog migrate graph doctor dashboard and GUI seams,https://github.com/FlexNetOS/envctl/issues/414,Easy-to-miss item 13,../envctl/crates/engine/**,../envctl/crates/engine/tests/**,cargo test --manifest-path ../envctl/Cargo.toml --workspace,stdout:req-061-miss13-stdout;stderr:req-061-miss13-stderr,,verified,complete,""Schema-4 detached proof binds this exact command to pinned FlexNetOS/envctl b62669c4e32c8de0407aa51ca3add94d529b50b6 and pinned loop_lib/meta_plugin_protocol dependencies; execution must pass without mutating any checkout."""
LANG-0223,task-tables,raw/TASK_GRAPH.csv,2,2093,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB000,Initialize execution package,package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,,CDB001;CDB002;CDB003;CDB004,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,CODEDB_START_HERE.md,all P0 docs listed,repo/source mutation,logs/CDB000-package-init.log;CODEDB_START_HERE.md,complete,Initialize execution package,21,package,CODEDB_START_HERE.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;NAVIGATION.md;NAVIGATION.json;DOC_GRAPH.md;READINESS_GATE.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;FIRST_RUN_PROMPT.md;CHECKLIST_COMPLETION.md;BACKLOG.md,repo/source mutation,CODEDB_START_HERE.md,all P0 docs listed,logs/CDB000-package-init.log,logs/CDB000-package-init.log;CODEDB_START_HERE.md,start file exists,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;NAVIGATION.json;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;FIRST_RUN_PROMPT.md;CHECKLIST_COMPLETION.md;BACKLOG.md;logs/CDB000-package-init.log;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0224,task-tables,raw/TASK_GRAPH.csv,3,1844,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB001,Create AI navigation graph,package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,CDB000,CDB005,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,NAVIGATION.md,links validate,implementation edits,logs/CDB001-navigation.log;NAVIGATION.md,complete,Create AI navigation graph,21,package,NAVIGATION.md;NAVIGATION.json;DOC_GRAPH.md,implementation edits,NAVIGATION.md,links validate,logs/CDB001-navigation.log,logs/CDB001-navigation.log;NAVIGATION.md,navigation file map complete,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;NAVIGATION.json;DOC_GRAPH.md;logs/CDB001-navigation.log;GOAL.md;SUBGOALS.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0225,task-tables,raw/TASK_GRAPH.csv,4,1893,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB002,Create readiness and stop gates,package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,CDB000,,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,READINESS_GATE.md,gate checklist covers task/prd/log/secret,implementation edits,logs/CDB002-gates.log;READINESS_GATE.md,complete,Create readiness and stop gates,21,package,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,implementation edits,READINESS_GATE.md,gate checklist covers task/prd/log/secret,logs/CDB002-gates.log,logs/CDB002-gates.log;READINESS_GATE.md,no task can start without gate,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;STOP_CONDITIONS.md;DRIFT_GUARD.md;logs/CDB002-gates.log;GOAL.md;SUBGOALS.md;DOC_GRAPH.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0226,task-tables,raw/TASK_GRAPH.csv,5,1951,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB003,Create task graph and task-file map,package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,CDB000,CDB005,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,execution/TASK_GRAPH.csv,CSV parses and task IDs unique,implementation edits,logs/CDB003-task-graph.log;execution/TASK_GRAPH.csv,complete,Create task graph and task-file map,21,package,execution/TASK_GRAPH.csv;execution/TASK_FILE_MAP.csv,implementation edits,execution/TASK_GRAPH.csv,CSV parses and task IDs unique,logs/CDB003-task-graph.log,logs/CDB003-task-graph.log;execution/TASK_GRAPH.csv,task graph accepted,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_FILE_MAP.csv;logs/CDB003-task-graph.log;GOAL.md;SUBGOALS.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0227,task-tables,raw/TASK_GRAPH.csv,6,1967,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB004,Create command ledger and worklog,package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,CDB000,CDB005,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,execution/COMMAND_LEDGER.csv,CSV parses with expected header,implementation edits,logs/CDB004-ledger.log;execution/COMMAND_LEDGER.csv,complete,Create command ledger and worklog,21,package,execution/COMMAND_LEDGER.csv;execution/WORKLOG.md,implementation edits,execution/COMMAND_LEDGER.csv,CSV parses with expected header,logs/CDB004-ledger.log,logs/CDB004-ledger.log;execution/COMMAND_LEDGER.csv,ledger initialized,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;execution/COMMAND_LEDGER.csv;execution/WORKLOG.md;logs/CDB004-ledger.log;GOAL.md;SUBGOALS.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0228,task-tables,raw/TASK_GRAPH.csv,7,2106,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB005,""Generate manifest, checksums, link report"",package,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L57-L98,L245-L254"",GOAL.md,SUBGOALS.md#1-package-navigation-and-launch-gates,CDB001;CDB003;CDB004,CDB006;CDB064,package,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,manifests/PACK_MANIFEST.json,checksums match files and links pass,implementation edits,logs/CDB005-manifest.log;manifests/PACK_MANIFEST.json,complete,""Generate manifest, checksums, link report"",21,package,manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256;manifests/LINK_CHECK_REPORT.md,implementation edits,manifests/PACK_MANIFEST.json,checksums match files and links pass,logs/CDB005-manifest.log,logs/CDB005-manifest.log;manifests/PACK_MANIFEST.json,package integrity proven,Package scaffold already generated and verified; do not re-execute unless package hygiene fails.,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv;CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;nu_plugin_codedb_execution_package_checklist.md;manifests/PACK_MANIFEST.json;manifests/CHECKSUMS.sha256;manifests/LINK_CHECK_REPORT.md;logs/CDB005-manifest.log;GOAL.md;SUBGOALS.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;nu_plugin_codedb_remaining_execution_checklist.md,,,complete_current_paths_exact,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
