source_table,task_id,prior_status,prior_claim,classification,evidence_uri,canonical_lifeos_owner,note
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH19,missing/active,Run all issue verification commands plus shape no-C and cargo-audit gates when p,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD01,missing/active,Expose envctl db scan with repo-root targeting and JSON,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD02,partial/active,Expose envctl db roots with multi-root JSON,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD03,partial/active,Expose envctl db query with deterministic presets filters and explain,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD04,missing/active,Expose envctl db symbols with kind name language and JSON filters,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD05,missing/active,Expose envctl db impact for symbol reference mapping,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD06,partial/active,Expose root-alias refactor planning render-out and guarded apply semantics,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD07,missing/active,Expose hook deploy planning and approved apply with target-root safety,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD08,missing/active,Expose roots widget as stable JSON,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD09,missing/active,Expose symbol reference widget as stable JSON,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD10,missing/active,Expose hook widget as stable JSON,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-CMD11,missing/active,Expose watch or equivalent tested incremental invalidation without making core d,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC01,partial/active,Index current repository and control-plane files into stable DB or catalog rows,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC02,partial/active,Query META_ROOT references and root aliases in JSON,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC03,partial/active,Distinguish current root references from LifeOS release target projections,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC04,partial/active,Produce a safe root-alias refactor plan from META_ROOT to LIFE_OS_ROOT,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC05,partial/active,Render the refactor plan out of repo without mutating source,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC06,partial/active,Implement and test guarded apply for owned files or machine-readable refusal whe,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),STALE 'missing' in ledger — actually implemented (R3 confirm+approve guarded apply / CLI-GUI parity test). Reclassify to proven.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC07,missing/active,Discover scattered Codex hooks and wrappers by filename and content,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC08,missing/active,Plan hook deployment by target root and refuse clobber or running-process distur,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC09,missing/active,Wire agent CLI tools as managed components with detect install and verify paths,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC10,missing/active,Provide agent widgets at least as stable JSON commands,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC11,missing/active,Remove Meta-only product identity from README docs and CLI help,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-AC12,missing/active,Build all new code and pass real tests,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS01,partial/active,Treat root aliasing as semantic migration rather than text replacement,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS02,partial/active,Keep META_ROOT as current state while release projections use LIFE_OS_ROOT,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS03,missing/active,Carry target profile through rows plans render output and deployment,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS04,missing/active,Store provenance and mutable policy per file symbol and occurrence,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS05,missing/active,Refuse prose comment and test edits unless classification proves safety,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS06,missing/active,Preserve TOML formatting comments and order with toml_edit,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS07,missing/active,Use atomic write and rollback primitives for every mutation,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS08,missing/active,Detect running processes before hook or wrapper promotion,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS09,missing/active,Keep C and FFI-heavy parsers out of core unless all gates pass,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS10,missing/active,Keep external tools as helpers and engine safety as source of truth,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS11,partial/active,Implement DB and query APIs in the engine rather than CLI sugar,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS12,partial/active,Keep JSON schemas deterministic and expose verifier status for agents,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-MISS13,missing/active,Integrate DB automation with catalog migrate graph doctor dashboard and GUI seam,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
